sentence_id,words,labels
932,1985-11-16,B-TIM
933,2015-4-3,B-TIM
934,2000-4-21,B-TIM
935,2004-6-21,B-TIM
936,1996-12-3,B-TIM
937,2005-1-23,B-TIM
938,2003-11-21,B-TIM
939,1997-11-14,B-TIM
940,1987-12-22,B-TIM
941,1999-4-6,B-TIM
942,2015-2-28,B-TIM
943,1984-11-12,B-TIM
944,2015-8-14,B-TIM
945,2008-6-19,B-TIM
946,1989-2-13,B-TIM
947,2007-4-27,B-TIM
948,1986-1-13,B-TIM
949,2004-11-19,B-TIM
950,2013-8-1,B-TIM
951,1987-8-12,B-TIM
952,2018-3-1,B-TIM
953,2014-8-31,B-TIM
954,2013-3-25,B-TIM
955,1995-1-22,B-TIM
956,2002-5-20,B-TIM
957,1981-11-24,B-TIM
958,1984-7-24,B-TIM
959,2004-11-1,B-TIM
960,2004-9-21,B-TIM
961,1980-5-1,B-TIM
962,1993-12-25,B-TIM
963,2016-1-1,B-TIM
964,2016-1-26,B-TIM
965,1986-11-12,B-TIM
966,1993-7-22,B-TIM
967,1989-4-19,B-TIM
968,1986-6-28,B-TIM
969,2016-3-12,B-TIM
970,1982-10-5,B-TIM
971,1985-4-27,B-TIM
972,2003-4-13,B-TIM
973,2013-1-1,B-TIM
974,1983-6-29,B-TIM
975,1995-12-18,B-TIM
976,2006-11-26,B-TIM
977,2016-5-13,B-TIM
978,2007-4-15,B-TIM
979,1981-12-26,B-TIM
980,2003-3-11,B-TIM
981,1989-3-24,B-TIM
982,2007-9-28,B-TIM
983,2017-9-24,B-TIM
984,2015-1-16,B-TIM
985,1983-4-2,B-TIM
986,2017-9-11,B-TIM
987,1982-4-3,B-TIM
988,1989-6-18,B-TIM
989,1999-4-16,B-TIM
990,1989-1-15,B-TIM
991,2007-11-21,B-TIM
992,2005-4-29,B-TIM
993,2008-2-1,B-TIM
994,1997-9-16,B-TIM
995,1991-7-2,B-TIM
996,2002-11-26,B-TIM
997,1983-12-20,B-TIM
998,2017-12-4,B-TIM
999,1983-5-14,B-TIM
1000,2012-11-26,B-TIM
1001,1986-1-22,B-TIM
1002,2006-11-28,B-TIM
1003,1992-11-18,B-TIM
1004,1980-4-24,B-TIM
1005,2002-2-12,B-TIM
1006,2011-6-31,B-TIM
1007,1996-9-14,B-TIM
1008,1995-9-7,B-TIM
1009,1987-3-23,B-TIM
1010,2014-4-3,B-TIM
1011,1985-9-29,B-TIM
1012,1988-9-18,B-TIM
1013,2014-4-30,B-TIM
1014,1996-1-10,B-TIM
1015,2005-5-23,B-TIM
1016,2017-12-2,B-TIM
1017,1997-2-21,B-TIM
1018,1998-3-2,B-TIM
1019,2020-6-2,B-TIM
1020,1985-5-21,B-TIM
1021,2014-11-3,B-TIM
1022,2002-7-26,B-TIM
1023,1993-1-18,B-TIM
1024,2013-4-18,B-TIM
1025,2018-7-11,B-TIM
1026,2020-9-22,B-TIM
1027,2003-4-12,B-TIM
1028,1999-10-6,B-TIM
1029,1992-3-5,B-TIM
1030,1981-8-16,B-TIM
1031,2012-12-10,B-TIM
1032,2010-12-10,B-TIM
1033,1990-8-3,B-TIM
1034,1982-9-16,B-TIM
1035,1980-12-3,B-TIM
1036,2019-6-10,B-TIM
1037,1992-5-18,B-TIM
1038,1994-4-23,B-TIM
1039,1998-2-9,B-TIM
1040,2015-5-2,B-TIM
1041,2001-2-11,B-TIM
1042,2006-10-6,B-TIM
1043,2005-10-29,B-TIM
1044,1989-1-31,B-TIM
1045,2014-7-31,B-TIM
1046,1990-8-30,B-TIM
1047,1989-2-14,B-TIM
1048,2019-10-2,B-TIM
1049,1980-9-22,B-TIM
1050,1985-2-29,B-TIM
1051,2009-10-27,B-TIM
1052,2002-6-18,B-TIM
1053,1982-7-8,B-TIM
1054,1980-10-8,B-TIM
1055,2012-9-12,B-TIM
1056,2019-6-11,B-TIM
1057,2005-3-15,B-TIM
1058,1994-1-6,B-TIM
1059,2019-1-4,B-TIM
1060,2017-12-11,B-TIM
1061,1980-10-25,B-TIM
1062,1981-8-5,B-TIM
1063,1987-5-10,B-TIM
1064,1987-9-29,B-TIM
1065,2016-8-14,B-TIM
1066,1992-5-5,B-TIM
1067,2002-4-10,B-TIM
1068,2020-6-21,B-TIM
1069,1990-4-25,B-TIM
1070,1988-12-16,B-TIM
1071,2008-12-16,B-TIM
1072,2000-5-6,B-TIM
1073,2018-10-8,B-TIM
1074,2005-6-2,B-TIM
1075,2002-3-29,B-TIM
1076,1996-3-29,B-TIM
1077,2005-9-18,B-TIM
1078,1985-9-3,B-TIM
1079,1987-11-13,B-TIM
1080,2015-8-23,B-TIM
1081,2013-10-14,B-TIM
1082,1984-4-28,B-TIM
1083,1982-6-7,B-TIM
1084,1987-12-4,B-TIM
1085,2018-3-26,B-TIM
1086,1988-12-7,B-TIM
1087,2011-9-30,B-TIM
1088,2000-6-16,B-TIM
1089,1995-2-26,B-TIM
1090,2012-6-18,B-TIM
1091,1990-2-15,B-TIM
1092,2008-4-15,B-TIM
1093,1994-1-13,B-TIM
1094,2002-6-1,B-TIM
1095,1992-2-4,B-TIM
1096,2014-6-31,B-TIM
1097,1989-5-28,B-TIM
1098,2001-2-5,B-TIM
1099,2001-3-12,B-TIM
1100,1981-12-1,B-TIM
1101,2020-7-3,B-TIM
1102,1999-1-16,B-TIM
1103,1990-7-19,B-TIM
1104,1990-7-8,B-TIM
1105,2005-11-27,B-TIM
1106,2012-1-27,B-TIM
1107,1997-2-8,B-TIM
1108,2009-10-16,B-TIM
1109,2003-4-21,B-TIM
1110,1986-6-13,B-TIM
1111,2008-1-4,B-TIM
1112,2019-11-7,B-TIM
1113,2000-10-3,B-TIM
1114,2003-1-25,B-TIM
1115,2020-12-27,B-TIM
1116,2018-1-20,B-TIM
1117,2018-9-15,B-TIM
1118,2011-1-25,B-TIM
1119,1988-11-3,B-TIM
1120,2005-5-16,B-TIM
1121,1996-10-5,B-TIM
1122,1996-6-7,B-TIM
1123,2000-11-12,B-TIM
1124,1995-11-11,B-TIM
1125,1998-11-1,B-TIM
1126,1995-4-17,B-TIM
1127,1989-11-13,B-TIM
1128,2003-5-22,B-TIM
1129,1980-10-21,B-TIM
1130,2009-2-22,B-TIM
1131,2007-7-25,B-TIM
1132,2001-12-1,B-TIM
1133,2010-6-12,B-TIM
1134,2013-5-3,B-TIM
1135,2002-9-23,B-TIM
1136,2017-9-24,B-TIM
1137,2020-11-30,B-TIM
1138,1993-5-7,B-TIM
1139,2002-10-5,B-TIM
1140,2005-10-12,B-TIM
1141,1999-10-8,B-TIM
1142,2007-2-17,B-TIM
1143,2005-11-27,B-TIM
1144,2001-12-1,B-TIM
1145,2014-1-2,B-TIM
1146,1998-6-23,B-TIM
1147,2001-3-22,B-TIM
1148,1990-11-24,B-TIM
1149,2004-4-20,B-TIM
1150,1981-5-9,B-TIM
1151,1984-1-2,B-TIM
1152,2012-10-5,B-TIM
1153,2009-8-13,B-TIM
1154,2016-7-2,B-TIM
1155,1999-5-3,B-TIM
1156,1986-5-8,B-TIM
1157,1980-4-29,B-TIM
1158,1995-12-26,B-TIM
1159,2005-2-10,B-TIM
1160,1985-1-29,B-TIM
1161,1981-2-9,B-TIM
1162,1999-8-24,B-TIM
1163,1997-7-26,B-TIM
1164,1981-1-6,B-TIM
1165,2013-6-4,B-TIM
1166,1997-1-2,B-TIM
1167,2014-3-27,B-TIM
1168,2005-10-27,B-TIM
1169,1988-2-27,B-TIM
1170,2015-7-8,B-TIM
1171,2015-6-10,B-TIM
1172,1984-1-12,B-TIM
1173,1997-2-13,B-TIM
1174,1993-4-27,B-TIM
1175,1990-4-8,B-TIM
1176,2014-2-29,B-TIM
1177,1989-8-29,B-TIM
1178,2005-9-19,B-TIM
1179,2006-12-1,B-TIM
1180,2011-8-24,B-TIM
1181,2015-5-11,B-TIM
1182,1982-12-9,B-TIM
1183,1984-10-14,B-TIM
1184,2001-9-26,B-TIM
1185,2000-9-19,B-TIM
1186,1991-1-7,B-TIM
1187,2005-4-8,B-TIM
1188,2009-1-19,B-TIM
1189,2009-3-28,B-TIM
1190,2009-8-8,B-TIM
1191,1992-2-21,B-TIM
1192,1980-7-26,B-TIM
1193,2017-8-28,B-TIM
1194,1980-8-3,B-TIM
1195,2008-1-29,B-TIM
1196,2005-7-1,B-TIM
1197,2002-9-29,B-TIM
1198,1982-9-30,B-TIM
1199,2013-1-8,B-TIM
1200,2003-8-2,B-TIM
1201,1999-7-31,B-TIM
1202,2003-11-3,B-TIM
1203,2019-3-27,B-TIM
1204,1989-12-7,B-TIM
1205,1983-2-21,B-TIM
1206,2002-6-10,B-TIM
1207,2002-5-3,B-TIM
1208,1986-9-13,B-TIM
1209,2000-7-8,B-TIM
1210,2006-4-10,B-TIM
1211,2007-11-2,B-TIM
1212,1987-3-7,B-TIM
1213,2004-10-11,B-TIM
1214,2007-7-16,B-TIM
1215,1997-4-30,B-TIM
1216,2012-9-24,B-TIM
1217,2015-2-23,B-TIM
1218,1989-3-30,B-TIM
1219,2006-7-24,B-TIM
1220,1987-6-10,B-TIM
1221,2013-1-24,B-TIM
1222,2013-2-14,B-TIM
1223,1998-10-31,B-TIM
1224,2001-3-25,B-TIM
1225,1990-2-27,B-TIM
1226,1992-11-22,B-TIM
1227,1997-7-16,B-TIM
1228,2020-7-24,B-TIM
1229,1992-2-20,B-TIM
1230,1996-9-16,B-TIM
1231,2001-10-6,B-TIM
1232,2006-12-22,B-TIM
1233,2006-6-22,B-TIM
1234,2014-10-30,B-TIM
1235,1995-3-4,B-TIM
1236,2010-2-18,B-TIM
1237,1986-4-6,B-TIM
1238,1986-11-31,B-TIM
1239,1997-11-23,B-TIM
1240,1984-9-29,B-TIM
1241,2015-5-20,B-TIM
1242,1992-4-2,B-TIM
1243,2000-11-7,B-TIM
1244,1995-4-17,B-TIM
1245,2011-6-1,B-TIM
1246,1999-2-3,B-TIM
1247,2005-3-6,B-TIM
1248,1982-7-23,B-TIM
1249,1999-4-8,B-TIM
1250,2011-1-6,B-TIM
1251,1996-12-15,B-TIM
1252,2012-11-24,B-TIM
1253,2011-8-26,B-TIM
1254,2009-8-22,B-TIM
1255,2017-12-10,B-TIM
1256,1993-6-5,B-TIM
1257,2017-4-29,B-TIM
1258,1993-1-29,B-TIM
1259,1993-10-24,B-TIM
1260,2009-1-29,B-TIM
1261,2017-1-12,B-TIM
1262,1989-2-12,B-TIM
1263,1993-2-8,B-TIM
1264,1990-3-9,B-TIM
1265,1998-7-23,B-TIM
1266,1981-10-6,B-TIM
1267,1998-11-2,B-TIM
1268,1982-12-1,B-TIM
1269,1995-5-11,B-TIM
1270,2010-8-6,B-TIM
1271,2007-4-11,B-TIM
1272,1982-1-12,B-TIM
1273,1988-7-14,B-TIM
1274,1982-1-14,B-TIM
1275,2004-8-15,B-TIM
1276,1983-9-27,B-TIM
1277,1988-1-3,B-TIM
1278,2011-10-18,B-TIM
1279,1995-8-2,B-TIM
1280,2019-10-26,B-TIM
1281,2009-8-10,B-TIM
1282,1994-2-12,B-TIM
1283,1991-10-11,B-TIM
1284,1999-8-22,B-TIM
1285,2017-4-30,B-TIM
1286,2004-8-26,B-TIM
1287,2013-3-2,B-TIM
1288,2000-2-29,B-TIM
1289,2020-6-14,B-TIM
1290,2019-3-18,B-TIM
1291,1999-3-11,B-TIM
1292,2013-1-20,B-TIM
1293,1997-5-27,B-TIM
1294,2018-1-24,B-TIM
1295,2019-7-4,B-TIM
1296,1984-9-26,B-TIM
1297,1982-7-9,B-TIM
1298,2004-1-17,B-TIM
1299,2020-7-3,B-TIM
1300,2008-4-30,B-TIM
1301,1997-2-16,B-TIM
1302,2007-12-13,B-TIM
1303,2003-8-18,B-TIM
1304,1991-8-21,B-TIM
1305,1996-11-15,B-TIM
1306,2002-2-30,B-TIM
1307,2008-7-15,B-TIM
1308,1996-7-7,B-TIM
1309,2010-2-15,B-TIM
1310,1989-7-2,B-TIM
1311,2018-10-28,B-TIM
1312,1992-12-11,B-TIM
1313,1986-8-26,B-TIM
1314,2007-11-19,B-TIM
1315,2019-1-11,B-TIM
1316,1987-11-30,B-TIM
1317,2002-6-4,B-TIM
1318,1991-12-18,B-TIM
1319,2008-12-8,B-TIM
1320,1993-2-15,B-TIM
1321,2002-10-16,B-TIM
1322,1981-5-23,B-TIM
1323,2020-1-31,B-TIM
1324,1986-7-28,B-TIM
1325,2006-5-4,B-TIM
1326,1985-4-20,B-TIM
1327,2011-11-6,B-TIM
1328,2012-12-20,B-TIM
1329,1985-12-1,B-TIM
1330,2012-5-26,B-TIM
1331,1998-3-20,B-TIM
1332,2007-6-20,B-TIM
1333,2000-12-21,B-TIM
1334,2010-12-13,B-TIM
1335,1980-2-13,B-TIM
1336,2017-10-30,B-TIM
1337,2009-9-3,B-TIM
1338,1987-3-20,B-TIM
1339,2013-3-28,B-TIM
1340,1998-11-2,B-TIM
1341,2005-10-3,B-TIM
1342,2011-5-14,B-TIM
1343,2020-1-15,B-TIM
1344,1980-6-1,B-TIM
1345,2018-10-12,B-TIM
1346,1999-9-2,B-TIM
1347,2019-10-6,B-TIM
1348,1982-12-23,B-TIM
1349,2008-12-11,B-TIM
1350,2002-2-31,B-TIM
1351,2015-4-19,B-TIM
1352,2016-2-6,B-TIM
1353,1980-1-22,B-TIM
1354,1999-3-13,B-TIM
1355,1983-9-9,B-TIM
1356,1994-6-11,B-TIM
1357,2001-4-5,B-TIM
1358,2006-7-21,B-TIM
1359,1997-11-24,B-TIM
1360,2005-6-14,B-TIM
1361,1986-1-22,B-TIM
1362,2009-1-17,B-TIM
1363,1994-1-1,B-TIM
1364,1989-2-11,B-TIM
1365,2017-6-29,B-TIM
1366,2019-10-31,B-TIM
1367,1994-1-18,B-TIM
1368,1980-11-22,B-TIM
1369,2016-2-8,B-TIM
1370,2018-12-6,B-TIM
1371,2003-10-15,B-TIM
1372,2002-7-12,B-TIM
1373,2001-1-8,B-TIM
1374,1990-3-5,B-TIM
1375,2008-7-29,B-TIM
1376,2018-2-16,B-TIM
1377,1999-3-28,B-TIM
1378,2016-5-13,B-TIM
1379,2011-5-25,B-TIM
1380,1988-12-15,B-TIM
1381,1994-4-11,B-TIM
1382,2016-2-1,B-TIM
1383,2020-5-16,B-TIM
1384,1981-6-17,B-TIM
1385,1982-8-31,B-TIM
1386,1996-11-29,B-TIM
1387,1988-8-20,B-TIM
1388,1995-7-12,B-TIM
1389,2001-6-14,B-TIM
1390,2017-2-26,B-TIM
1391,2019-8-7,B-TIM
1392,2001-5-13,B-TIM
1393,2012-7-11,B-TIM
1394,2013-7-10,B-TIM
1395,1999-7-19,B-TIM
1396,2012-2-5,B-TIM
1397,1992-6-24,B-TIM
1398,2005-7-13,B-TIM
1399,1987-3-29,B-TIM
1400,2011-1-26,B-TIM
1401,2007-3-17,B-TIM
1402,1980-10-22,B-TIM
1403,2003-2-21,B-TIM
1404,1983-6-7,B-TIM
1405,1982-10-11,B-TIM
1406,2008-10-10,B-TIM
1407,1981-12-27,B-TIM
1408,1990-6-29,B-TIM
1409,2006-7-23,B-TIM
1410,2005-4-8,B-TIM
1411,2010-12-30,B-TIM
1412,1997-3-9,B-TIM
1413,1997-1-29,B-TIM
1414,2016-7-10,B-TIM
1415,2020-1-1,B-TIM
1416,2000-1-17,B-TIM
1417,2009-1-13,B-TIM
1418,1997-12-2,B-TIM
1419,2011-7-3,B-TIM
1420,1989-6-5,B-TIM
1421,1980-11-4,B-TIM
1422,2005-11-12,B-TIM
1423,1994-7-12,B-TIM
1424,1992-1-1,B-TIM
1425,2013-9-13,B-TIM
1426,2011-4-3,B-TIM
1427,2002-1-15,B-TIM
1428,1984-7-30,B-TIM
1429,2000-7-12,B-TIM
1430,2019-1-31,B-TIM
1431,2004-2-26,B-TIM
1432,1984-7-17,B-TIM
1433,2006-7-8,B-TIM
1434,1995-11-24,B-TIM
1435,1990-12-7,B-TIM
1436,2005-2-17,B-TIM
1437,2008-6-18,B-TIM
1438,1994-4-14,B-TIM
1439,1991-2-30,B-TIM
1440,2020-3-4,B-TIM
1441,2016-5-16,B-TIM
1442,1993-1-27,B-TIM
1443,1995-7-4,B-TIM
1444,2008-5-26,B-TIM
1445,1998-3-13,B-TIM
1446,1993-2-31,B-TIM
1447,2019-1-29,B-TIM
1448,1993-4-7,B-TIM
1449,2009-1-22,B-TIM
1450,1999-1-1,B-TIM
1451,1999-3-21,B-TIM
1452,2008-8-11,B-TIM
1453,2011-4-31,B-TIM
1454,2009-4-26,B-TIM
1455,1993-8-12,B-TIM
1456,1986-5-13,B-TIM
1457,2020-6-12,B-TIM
1458,2001-8-20,B-TIM
1459,1987-8-16,B-TIM
1460,1981-2-22,B-TIM
1461,1999-4-20,B-TIM
1462,2010-2-10,B-TIM
1463,1994-6-8,B-TIM
1464,1999-3-6,B-TIM
1465,1980-3-26,B-TIM
1466,2003-1-11,B-TIM
1467,2009-6-30,B-TIM
1468,2009-11-5,B-TIM
1469,2008-3-7,B-TIM
1470,2006-8-17,B-TIM
1471,1980-4-11,B-TIM
1472,1999-5-22,B-TIM
1473,2017-6-24,B-TIM
1474,1980-7-25,B-TIM
1475,1980-3-28,B-TIM
1476,1988-1-15,B-TIM
1477,1997-2-26,B-TIM
1478,1981-9-25,B-TIM
1479,1980-4-29,B-TIM
1480,2005-5-25,B-TIM
1481,1980-1-27,B-TIM
1482,2002-11-12,B-TIM
1483,2004-1-16,B-TIM
1484,2013-9-11,B-TIM
1485,2016-7-27,B-TIM
1486,2017-7-23,B-TIM
1487,2011-3-4,B-TIM
1488,2016-10-25,B-TIM
1489,1988-2-22,B-TIM
1490,1992-8-29,B-TIM
1491,1997-3-18,B-TIM
1492,2020-9-2,B-TIM
1493,1980-8-20,B-TIM
1494,1991-8-15,B-TIM
1495,2014-7-25,B-TIM
1496,2016-11-30,B-TIM
1497,2007-11-17,B-TIM
1498,2019-2-2,B-TIM
1499,1991-7-7,B-TIM
1500,1982-7-22,B-TIM
1501,2004-12-2,B-TIM
1502,2002-11-8,B-TIM
1503,2009-2-24,B-TIM
1504,1980-12-3,B-TIM
1505,2008-9-4,B-TIM
1506,2018-10-28,B-TIM
1507,2003-11-2,B-TIM
1508,2002-2-24,B-TIM
1509,2012-12-5,B-TIM
1510,1989-5-8,B-TIM
1511,1998-11-25,B-TIM
1512,2018-8-28,B-TIM
1513,2018-2-4,B-TIM
1514,2010-4-8,B-TIM
1515,2020-5-13,B-TIM
1516,2002-11-25,B-TIM
1517,2004-7-7,B-TIM
1518,1988-2-5,B-TIM
1519,2016-11-14,B-TIM
1520,1994-3-21,B-TIM
1521,1999-12-13,B-TIM
1522,2014-11-27,B-TIM
1523,2011-2-3,B-TIM
1524,1999-3-25,B-TIM
1525,2000-12-21,B-TIM
1526,2003-12-31,B-TIM
1527,2006-8-20,B-TIM
1528,1986-5-16,B-TIM
1529,1999-11-20,B-TIM
1530,2005-6-6,B-TIM
1531,1996-12-14,B-TIM
1532,2004-5-18,B-TIM
1533,2008-10-30,B-TIM
1534,1986-6-4,B-TIM
1535,2002-8-17,B-TIM
1536,2012-5-30,B-TIM
1537,1990-4-7,B-TIM
1538,1993-4-30,B-TIM
1539,2006-10-15,B-TIM
1540,2002-9-22,B-TIM
1541,2000-9-30,B-TIM
1542,1995-8-14,B-TIM
1543,2018-4-19,B-TIM
1544,1994-1-26,B-TIM
1545,2018-7-1,B-TIM
1546,2017-5-19,B-TIM
1547,1993-4-13,B-TIM
1548,2009-1-18,B-TIM
1549,1993-12-2,B-TIM
1550,1990-11-28,B-TIM
1551,2012-8-31,B-TIM
1552,1984-5-15,B-TIM
1553,1980-10-7,B-TIM
1554,2007-5-28,B-TIM
1555,1983-6-11,B-TIM
1556,2011-2-10,B-TIM
1557,1985-5-15,B-TIM
1558,1997-12-26,B-TIM
1559,2019-1-15,B-TIM
1560,1996-2-3,B-TIM
1561,1983-4-19,B-TIM
1562,2019-5-17,B-TIM
1563,2015-9-17,B-TIM
1564,1992-8-25,B-TIM
1565,1988-12-1,B-TIM
1566,1995-10-14,B-TIM
1567,2015-8-1,B-TIM
1568,1992-8-10,B-TIM
1569,2005-3-17,B-TIM
1570,2019-11-23,B-TIM
1571,2008-5-3,B-TIM
1572,1987-4-24,B-TIM
1573,1988-7-22,B-TIM
1574,2014-11-9,B-TIM
1575,2009-8-8,B-TIM
1576,1998-5-14,B-TIM
1577,2008-4-27,B-TIM
1578,1982-10-18,B-TIM
1579,2003-9-14,B-TIM
1580,1999-4-22,B-TIM
1581,1992-11-25,B-TIM
1582,2019-1-5,B-TIM
1583,2002-2-29,B-TIM
1584,2009-5-5,B-TIM
1585,2006-12-26,B-TIM
1586,1980-12-31,B-TIM
1587,2008-2-16,B-TIM
1588,1990-4-22,B-TIM
1589,1987-6-31,B-TIM
1590,2003-12-30,B-TIM
1591,2018-5-6,B-TIM
1592,2020-11-7,B-TIM
1593,1993-1-8,B-TIM
1594,1995-6-19,B-TIM
1595,1993-10-27,B-TIM
1596,2007-10-10,B-TIM
1597,1992-6-4,B-TIM
1598,1985-1-5,B-TIM
1599,1991-10-25,B-TIM
1600,2020-7-7,B-TIM
1601,2017-9-18,B-TIM
1602,1982-7-3,B-TIM
1603,2019-2-1,B-TIM
1604,1983-1-9,B-TIM
1605,2000-6-28,B-TIM
1606,2001-6-17,B-TIM
1607,1995-1-4,B-TIM
1608,2008-7-5,B-TIM
1609,1991-2-30,B-TIM
1610,1986-2-13,B-TIM
1611,2001-9-8,B-TIM
1612,2013-5-11,B-TIM
1613,1985-1-12,B-TIM
1614,2004-3-26,B-TIM
1615,1983-1-6,B-TIM
1616,2011-11-10,B-TIM
1617,2009-5-3,B-TIM
1618,1982-2-21,B-TIM
1619,2002-7-22,B-TIM
1620,2004-9-8,B-TIM
1621,2017-3-31,B-TIM
1622,1980-12-27,B-TIM
1623,1995-2-21,B-TIM
1624,2020-1-30,B-TIM
1625,2019-3-19,B-TIM
1626,1999-6-7,B-TIM
1627,2006-8-15,B-TIM
1628,2000-7-21,B-TIM
1629,1982-3-22,B-TIM
1630,1989-4-2,B-TIM
1631,1993-1-23,B-TIM
1632,2007-9-21,B-TIM
1633,2014-12-3,B-TIM
1634,2012-6-21,B-TIM
1635,1991-1-20,B-TIM
1636,1984-12-19,B-TIM
1637,2014-1-22,B-TIM
1638,2018-8-20,B-TIM
1639,1985-8-29,B-TIM
1640,1985-7-16,B-TIM
1641,1993-12-18,B-TIM
1642,2018-11-30,B-TIM
1643,2017-8-24,B-TIM
1644,1993-9-31,B-TIM
1645,1991-12-3,B-TIM
1646,1992-6-18,B-TIM
1647,1993-2-14,B-TIM
1648,2018-9-29,B-TIM
1649,1984-10-9,B-TIM
1650,2000-10-4,B-TIM
1651,1990-9-9,B-TIM
1652,2009-6-24,B-TIM
1653,2008-12-5,B-TIM
1654,2000-8-8,B-TIM
1655,1983-1-27,B-TIM
1656,1987-1-2,B-TIM
1657,2006-7-5,B-TIM
1658,2015-12-3,B-TIM
1659,2017-5-10,B-TIM
1660,1987-1-27,B-TIM
1661,1993-6-21,B-TIM
1662,2012-12-24,B-TIM
1663,2018-5-29,B-TIM
1664,2010-3-13,B-TIM
1665,2009-1-1,B-TIM
1666,2013-7-18,B-TIM
1667,2013-6-24,B-TIM
1668,1992-10-8,B-TIM
1669,1990-5-12,B-TIM
1670,1984-8-29,B-TIM
1671,1992-8-31,B-TIM
1672,1990-4-4,B-TIM
1673,2002-4-6,B-TIM
1674,1987-4-15,B-TIM
1675,2003-7-9,B-TIM
1676,1987-12-24,B-TIM
1677,1990-2-7,B-TIM
1678,1986-11-29,B-TIM
1679,1990-7-11,B-TIM
1680,2000-6-20,B-TIM
1681,1989-9-23,B-TIM
1682,2014-7-17,B-TIM
1683,2014-1-16,B-TIM
1684,2006-5-14,B-TIM
1685,2020-5-18,B-TIM
1686,1980-12-14,B-TIM
1687,1987-11-18,B-TIM
1688,2005-6-15,B-TIM
1689,1982-9-17,B-TIM
1690,1987-12-3,B-TIM
1691,1980-8-17,B-TIM
1692,1993-11-16,B-TIM
1693,2005-12-16,B-TIM
1694,1992-7-1,B-TIM
1695,2010-8-8,B-TIM
1696,1995-1-1,B-TIM
1697,2001-8-26,B-TIM
1698,2012-3-11,B-TIM
1699,2010-6-13,B-TIM
1700,1981-5-3,B-TIM
1701,2013-4-7,B-TIM
1702,2019-12-2,B-TIM
1703,1988-5-9,B-TIM
1704,2012-3-24,B-TIM
1705,2002-1-2,B-TIM
1706,2017-12-31,B-TIM
1707,1986-11-16,B-TIM
1708,1995-10-23,B-TIM
1709,2007-7-21,B-TIM
1710,2003-6-10,B-TIM
1711,2018-2-16,B-TIM
1712,2015-4-5,B-TIM
1713,1982-6-12,B-TIM
1714,2013-3-24,B-TIM
1715,1983-12-31,B-TIM
1716,2012-1-28,B-TIM
1717,2020-11-26,B-TIM
1718,2001-4-2,B-TIM
1719,2020-12-16,B-TIM
1720,1999-6-20,B-TIM
1721,2020-5-17,B-TIM
1722,1998-3-22,B-TIM
1723,1986-6-14,B-TIM
1724,2001-11-18,B-TIM
1725,1991-10-8,B-TIM
1726,1982-3-28,B-TIM
1727,2017-2-8,B-TIM
1728,1987-3-22,B-TIM
1729,1988-10-24,B-TIM
1730,1995-2-1,B-TIM
1731,1982-5-3,B-TIM
1732,1983-9-14,B-TIM
1733,1982-11-18,B-TIM
1734,2013-8-27,B-TIM
1735,2020-4-9,B-TIM
1736,2005-4-1,B-TIM
1737,1984-5-16,B-TIM
1738,1985-6-21,B-TIM
1739,1986-5-26,B-TIM
1740,1993-12-2,B-TIM
1741,1987-3-26,B-TIM
1742,1990-3-21,B-TIM
1743,2014-6-31,B-TIM
1744,1981-10-15,B-TIM
1745,2005-3-27,B-TIM
1746,2007-7-25,B-TIM
1747,1983-1-13,B-TIM
1748,2009-2-16,B-TIM
1749,2000-4-17,B-TIM
1750,2001-11-8,B-TIM
1751,2011-12-4,B-TIM
1752,2013-1-10,B-TIM
1753,1993-5-19,B-TIM
1754,2015-8-9,B-TIM
1755,2011-5-6,B-TIM
1756,2018-2-14,B-TIM
1757,2013-11-8,B-TIM
1758,1980-6-5,B-TIM
1759,2017-4-14,B-TIM
1760,1998-11-29,B-TIM
1761,1995-12-31,B-TIM
1762,1989-10-18,B-TIM
1763,1996-12-3,B-TIM
1764,1996-2-16,B-TIM
1765,1995-2-29,B-TIM
1766,1993-5-5,B-TIM
1767,1997-9-23,B-TIM
1768,1996-6-31,B-TIM
1769,2016-10-17,B-TIM
1770,1983-2-15,B-TIM
1771,2008-11-29,B-TIM
1772,1995-11-27,B-TIM
1773,1995-11-7,B-TIM
1774,2017-12-2,B-TIM
1775,1996-8-4,B-TIM
1776,2015-9-23,B-TIM
1777,2004-1-9,B-TIM
1778,1982-2-26,B-TIM
1779,2014-9-30,B-TIM
1780,2017-12-13,B-TIM
1781,2020-12-5,B-TIM
1782,1997-9-21,B-TIM
1783,1996-3-4,B-TIM
1784,1992-2-12,B-TIM
1785,2008-7-6,B-TIM
1786,1994-4-24,B-TIM
1787,1985-12-20,B-TIM
1788,1986-12-16,B-TIM
1789,2013-4-3,B-TIM
1790,2009-10-17,B-TIM
1791,1982-12-25,B-TIM
1792,2008-12-25,B-TIM
1793,2004-7-28,B-TIM
1794,2006-8-4,B-TIM
1795,1991-11-16,B-TIM
1796,1988-10-23,B-TIM
1797,2007-4-7,B-TIM
1798,1989-1-10,B-TIM
1799,2012-11-7,B-TIM
1800,1982-3-19,B-TIM
1801,2004-1-8,B-TIM
1802,2000-10-17,B-TIM
1803,2011-7-19,B-TIM
1804,2013-6-23,B-TIM
1805,2017-3-30,B-TIM
1806,2008-11-15,B-TIM
1807,1999-10-21,B-TIM
1808,2005-5-3,B-TIM
1809,2018-3-27,B-TIM
